file,class,method,variable,usage
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/OfficeVisitDAO.java,edu.ncsu.csc.itrust.dao.mysql.OfficeVisitDAO,add/1[edu.ncsu.csc.itrust.beans.OfficeVisitBean],ov,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/OfficeVisitDAO.java,edu.ncsu.csc.itrust.dao.mysql.OfficeVisitDAO,"addDiagnosisToOfficeVisit/2[double,long]",conn,4
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/OfficeVisitDAO.java,edu.ncsu.csc.itrust.dao.mysql.OfficeVisitDAO,"addDiagnosisToOfficeVisit/2[double,long]",ps,5
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/OfficeVisitDAO.java,edu.ncsu.csc.itrust.dao.mysql.OfficeVisitDAO,"addDiagnosisToOfficeVisit/2[double,long]",visitID,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/OfficeVisitDAO.java,edu.ncsu.csc.itrust.dao.mysql.OfficeVisitDAO,"addDiagnosisToOfficeVisit/2[double,long]",e,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/OfficeVisitDAO.java,edu.ncsu.csc.itrust.dao.mysql.OfficeVisitDAO,"addDiagnosisToOfficeVisit/2[double,long]",icd,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/OfficeVisitDAO.java,edu.ncsu.csc.itrust.dao.mysql.OfficeVisitDAO,OfficeVisitDAO/1[edu.ncsu.csc.itrust.dao.DAOFactory],factory,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/OfficeVisitDAO.java,edu.ncsu.csc.itrust.dao.mysql.OfficeVisitDAO,"getPrescriptionReportsByDate/3[long,java.lang.String,java.lang.String]",rs,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/OfficeVisitDAO.java,edu.ncsu.csc.itrust.dao.mysql.OfficeVisitDAO,"getPrescriptionReportsByDate/3[long,java.lang.String,java.lang.String]",conn,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/OfficeVisitDAO.java,edu.ncsu.csc.itrust.dao.mysql.OfficeVisitDAO,"getPrescriptionReportsByDate/3[long,java.lang.String,java.lang.String]",ps,10
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/OfficeVisitDAO.java,edu.ncsu.csc.itrust.dao.mysql.OfficeVisitDAO,"getPrescriptionReportsByDate/3[long,java.lang.String,java.lang.String]",patientID,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/OfficeVisitDAO.java,edu.ncsu.csc.itrust.dao.mysql.OfficeVisitDAO,"getPrescriptionReportsByDate/3[long,java.lang.String,java.lang.String]",endDate,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/OfficeVisitDAO.java,edu.ncsu.csc.itrust.dao.mysql.OfficeVisitDAO,"getPrescriptionReportsByDate/3[long,java.lang.String,java.lang.String]",e,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/OfficeVisitDAO.java,edu.ncsu.csc.itrust.dao.mysql.OfficeVisitDAO,"getPrescriptionReportsByDate/3[long,java.lang.String,java.lang.String]",startDate,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/OfficeVisitDAO.java,edu.ncsu.csc.itrust.dao.mysql.OfficeVisitDAO,"getPrescriptionReports/2[java.util.List<java.lang.Long>,long]",rs,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/OfficeVisitDAO.java,edu.ncsu.csc.itrust.dao.mysql.OfficeVisitDAO,"getPrescriptionReports/2[java.util.List<java.lang.Long>,long]",conn,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/OfficeVisitDAO.java,edu.ncsu.csc.itrust.dao.mysql.OfficeVisitDAO,"getPrescriptionReports/2[java.util.List<java.lang.Long>,long]",ovIDs,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/OfficeVisitDAO.java,edu.ncsu.csc.itrust.dao.mysql.OfficeVisitDAO,"getPrescriptionReports/2[java.util.List<java.lang.Long>,long]",ps,5
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/OfficeVisitDAO.java,edu.ncsu.csc.itrust.dao.mysql.OfficeVisitDAO,"getPrescriptionReports/2[java.util.List<java.lang.Long>,long]",patientID,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/OfficeVisitDAO.java,edu.ncsu.csc.itrust.dao.mysql.OfficeVisitDAO,"getPrescriptionReports/2[java.util.List<java.lang.Long>,long]",e,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/OfficeVisitDAO.java,edu.ncsu.csc.itrust.dao.mysql.OfficeVisitDAO,"getPrescriptionReports/2[java.util.List<java.lang.Long>,long]",preps,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/OfficeVisitDAO.java,edu.ncsu.csc.itrust.dao.mysql.OfficeVisitDAO,getDiagnoses/1[long],rs,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/OfficeVisitDAO.java,edu.ncsu.csc.itrust.dao.mysql.OfficeVisitDAO,getDiagnoses/1[long],conn,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/OfficeVisitDAO.java,edu.ncsu.csc.itrust.dao.mysql.OfficeVisitDAO,getDiagnoses/1[long],ps,4
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/OfficeVisitDAO.java,edu.ncsu.csc.itrust.dao.mysql.OfficeVisitDAO,getDiagnoses/1[long],visitID,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/OfficeVisitDAO.java,edu.ncsu.csc.itrust.dao.mysql.OfficeVisitDAO,getDiagnoses/1[long],e,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/OfficeVisitDAO.java,edu.ncsu.csc.itrust.dao.mysql.OfficeVisitDAO,"addProcedureToOfficeVisit/3[java.lang.String,long,java.lang.String]",conn,4
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/OfficeVisitDAO.java,edu.ncsu.csc.itrust.dao.mysql.OfficeVisitDAO,"addProcedureToOfficeVisit/3[java.lang.String,long,java.lang.String]",ps,6
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/OfficeVisitDAO.java,edu.ncsu.csc.itrust.dao.mysql.OfficeVisitDAO,"addProcedureToOfficeVisit/3[java.lang.String,long,java.lang.String]",visitID,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/OfficeVisitDAO.java,edu.ncsu.csc.itrust.dao.mysql.OfficeVisitDAO,"addProcedureToOfficeVisit/3[java.lang.String,long,java.lang.String]",e,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/OfficeVisitDAO.java,edu.ncsu.csc.itrust.dao.mysql.OfficeVisitDAO,"addProcedureToOfficeVisit/3[java.lang.String,long,java.lang.String]",hcpid,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/OfficeVisitDAO.java,edu.ncsu.csc.itrust.dao.mysql.OfficeVisitDAO,"addProcedureToOfficeVisit/3[java.lang.String,long,java.lang.String]",cptCode,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"declareHCP/2[long,long]",conn,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"declareHCP/2[long,long]",ps,5
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"declareHCP/2[long,long]",e,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"declareHCP/2[long,long]",hcpID,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"declareHCP/2[long,long]",pid,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"checkDeclaredHCP/2[long,long]",conn,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"checkDeclaredHCP/2[long,long]",ps,5
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"checkDeclaredHCP/2[long,long]",e,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"checkDeclaredHCP/2[long,long]",hcpid,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"checkDeclaredHCP/2[long,long]",pid,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getRepresenting/1[long],rs,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getRepresenting/1[long],conn,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getRepresenting/1[long],ps,4
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getRepresenting/1[long],e,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getRepresenting/1[long],pid,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"searchForPatientsWithName/2[java.lang.String,java.lang.String]",rs,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"searchForPatientsWithName/2[java.lang.String,java.lang.String]",conn,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"searchForPatientsWithName/2[java.lang.String,java.lang.String]",ps,5
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"searchForPatientsWithName/2[java.lang.String,java.lang.String]",last,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"searchForPatientsWithName/2[java.lang.String,java.lang.String]",e,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"searchForPatientsWithName/2[java.lang.String,java.lang.String]",first,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getPrescriptions/1[long],rs,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getPrescriptions/1[long],conn,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getPrescriptions/1[long],ps,4
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getPrescriptions/1[long],patientID,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getPrescriptions/1[long],e,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,checkPatientExists/1[long],rs,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,checkPatientExists/1[long],conn,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,checkPatientExists/1[long],ps,4
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,checkPatientExists/1[long],e,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,checkPatientExists/1[long],pid,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,editPatient/1[edu.ncsu.csc.itrust.beans.PatientBean],p,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,editPatient/1[edu.ncsu.csc.itrust.beans.PatientBean],conn,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,editPatient/1[edu.ncsu.csc.itrust.beans.PatientBean],ps,5
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,editPatient/1[edu.ncsu.csc.itrust.beans.PatientBean],e,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"represents/2[long,long]",rs,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"represents/2[long,long]",conn,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"represents/2[long,long]",ps,5
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"represents/2[long,long]",representee,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"represents/2[long,long]",e,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"represents/2[long,long]",representer,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getExpiredPrescriptions/1[long],rs,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getExpiredPrescriptions/1[long],conn,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getExpiredPrescriptions/1[long],ps,5
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getExpiredPrescriptions/1[long],patientID,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getExpiredPrescriptions/1[long],e,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,PatientDAO/1[edu.ncsu.csc.itrust.dao.DAOFactory],factory,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"undeclareHCP/2[long,long]",conn,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"undeclareHCP/2[long,long]",ps,5
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"undeclareHCP/2[long,long]",e,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"undeclareHCP/2[long,long]",hcpID,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"undeclareHCP/2[long,long]",pid,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getDiagnoses/1[long],rs,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getDiagnoses/1[long],conn,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getDiagnoses/1[long],ps,4
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getDiagnoses/1[long],e,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getDiagnoses/1[long],pid,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getAllPatients/0,rs,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getAllPatients/0,conn,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getAllPatients/0,ps,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getAllPatients/0,e,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,addEmptyPatient/0,conn,4
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,addEmptyPatient/0,ps,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,addEmptyPatient/0,e,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getRepresented/1[long],rs,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getRepresented/1[long],conn,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getRepresented/1[long],ps,4
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getRepresented/1[long],e,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getRepresented/1[long],pid,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"addRepresentative/2[long,long]",conn,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"addRepresentative/2[long,long]",ps,5
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"addRepresentative/2[long,long]",representee,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"addRepresentative/2[long,long]",e,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"addRepresentative/2[long,long]",representer,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getRenewalNeedsPatients/1[long],rs,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getRenewalNeedsPatients/1[long],conn,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getRenewalNeedsPatients/1[long],ps,11
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getRenewalNeedsPatients/1[long],e,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getRenewalNeedsPatients/1[long],hcpMID,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getPatient/1[long],rs,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getPatient/1[long],conn,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getPatient/1[long],ps,4
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getPatient/1[long],e,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getPatient/1[long],mid,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getName/1[long],rs,4
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getName/1[long],conn,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getName/1[long],ps,4
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getName/1[long],e,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getName/1[long],mid,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getImmunizationProcedures/1[long],rs,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getImmunizationProcedures/1[long],conn,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getImmunizationProcedures/1[long],ps,4
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getImmunizationProcedures/1[long],e,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getImmunizationProcedures/1[long],pid,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"getRole/2[long,java.lang.String]",rs,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"getRole/2[long,java.lang.String]",conn,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"getRole/2[long,java.lang.String]",role,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"getRole/2[long,java.lang.String]",ps,5
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"getRole/2[long,java.lang.String]",e,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,"getRole/2[long,java.lang.String]",mid,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getProcedures/1[long],rs,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getProcedures/1[long],conn,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getProcedures/1[long],ps,4
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getProcedures/1[long],e,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getProcedures/1[long],pid,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getCurrentPrescriptions/1[long],rs,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getCurrentPrescriptions/1[long],conn,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getCurrentPrescriptions/1[long],ps,5
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getCurrentPrescriptions/1[long],patientID,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getCurrentPrescriptions/1[long],e,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/dao/mysql/PatientDAO.java,edu.ncsu.csc.itrust.dao.mysql.PatientDAO,getDeclaredHCPs/1[long],rs,1
