file,ID,text
EA38.txt,EA38.txt.precondition,The Citizen must be authenticated in the system
EA38.txt,EA38.txt.postcondition,The System creates the document to be delivered to the appropriate office OR In the case where the service is not available the use case Service Not Available is invoked
EA38.txt,EA38.txt.quality_requirement,Not Provided
EA38.txt,EA38.txt.flow_of_events.0,The Citizen presses on the Lost ID Card button
EA38.txt,EA38.txt.flow_of_events.1,The system directly sends a lost card notification to the appropriate clerk
EA38.txt,EA38.txt.flow_of_events.2,The Citizen goes to the clerk 's office with a copy of the loss report
EA85.txt,EA85.txt.name,Search File Building
EA85.txt,EA85.txt.actor,Initiated by citizen
EA85.txt,EA85.txt.precondition,The citizen has authenticated in the system
EA85.txt,EA85.txt.postcondition,The system displays the file OR In the case where the citizen is not found the system invokes the use case Data Errati OR In the case of technical failures the system invokes the use case Service Not Available OR If the citizen wants a copy of the file found it calls the use case Request Copy File Edossier
EA85.txt,EA85.txt.quality_requirement,Not Provided
EA85.txt,EA85.txt.flow_of_events.0,Citizen accesses the search area
EA85.txt,EA85.txt.flow_of_events.1,The system displays the form for entering the search key Citizen enters the search key
EA85.txt,EA85.txt.flow_of_events.2,The system displays the results of the search The citizen selects the file
EA85.txt,EA85.txt.flow_of_events.3,The system displays the file
EA103.txt,EA103.txt.name,Download Module
EA103.txt,EA103.txt.actor,Started by Citizen
EA103.txt,EA103.txt.precondition,The Citizen is authenticated in the municipal system OR The Citizen has accessed the municipal system
EA103.txt,EA103.txt.postcondition,The Citizen has successfully downloaded the form with permission from the system and therefore the Come Become Volunteer use case will be invoked OR The Citizen fails to view the page about downloading the form and the use case Service Not Available which handles Technical Failure cases will be extended
EA103.txt,EA103.txt.quality_requirement,The system response time ranges from to seconds to load the form if the Citizen can view it correctly Response time increases on the order of seconds if the Citizen does not correctly display what he or she has requested
EA103.txt,EA103.txt.flow_of_events.0,The Citizen accesses the download of the form as they want to join the Volunteerism
EA103.txt,EA103.txt.flow_of_events.1,The system responds to this need with the ability to view the form The Citizen acknowledges the form and decides to start downloading the file
EA103.txt,EA103.txt.flow_of_events.2,The system responds to the Citizen 's need by saving the form to join the Volunteer action
EA48.txt,EA48.txt.name,Domestic Assistance Domestic Assistance
EA48.txt,EA48.txt.actor,Initiated by User Communicates with Social Services Office
EA48.txt,EA48.txt.precondition,The user has successfully logged in and selected the Social Assistance feature
EA48.txt,EA48.txt.postcondition,The system has encountered an error in filling out the form so it calls the use case Data Errati OR The user returns to the previous screen OR The system encountered an unanticipated error so it calls the use case Service Not Available
EA48.txt,EA48.txt.quality_requirement,Unanticipated
EA48.txt,EA48.txt.flow_of_events.0,User selects Home care request elderly minors handicapped ''
EA48.txt,EA48.txt.flow_of_events.1,The system displays the form for entering applicant and recipient data
EA48.txt,EA48.txt.flow_of_events.2,The user enters the master data of the applicant and if necessary enters the data of a third person specifying the relationship with that person
EA48.txt,EA48.txt.flow_of_events.3,The system picks up the data of the applicant citizen the master data of the recipient citizen in case the applicant and recipient were not the same person and the data concerning the household of the recipient Citizen
EA48.txt,EA48.txt.flow_of_events.4,The user specifies the psycho-physical conditions of the recipient specifying the attached documents disability certificate issued by the ASL commission andor health card of the attending physician andor certificate of the pension provider ISEE model finally specifying a possible date of appointment with social workers
EA48.txt,EA48.txt.flow_of_events.5,Then submit the form
EA48.txt,EA48.txt.flow_of_events.6,The system picks up data regarding any social welfare services the recipient already uses
EA48.txt,EA48.txt.flow_of_events.7,It then forwards the request to the Social Services office and notifies the Citizen that the request has been made
EA61.txt,EA61.txt.name,Card Annulled
EA61.txt,EA61.txt.actor,Started by Citizen
EA61.txt,EA61.txt.precondition,This use case extends Enrollment Card Youth and checks when a citizen decides to cancel the youth card
EA61.txt,EA61.txt.postcondition,The system resubmits the form
EA61.txt,EA61.txt.quality_requirement,Not provided
EA61.txt,EA61.txt.flow_of_events.0,Citizen decides he wants to cancel the youth card and then enters in the form that he wants to cancel it
EA61.txt,EA61.txt.flow_of_events.1,The system receives the form notifies that the card has been cancelled and resubmits the form
EA29.txt,EA29.txt.name,Edit Practice
EA29.txt,EA29.txt.actor,Started by citizen
EA29.txt,EA29.txt.precondition,The citizen has authenticated into the system This use case extends View Practice and occurs when the citizen wants to edit the file
EA29.txt,EA29.txt.postcondition,The system edits the practice OR In the case where the service is not available the use case is invoked of use Service Not Available
EA29.txt,EA29.txt.quality_requirement,Not Provided
EA29.txt,EA29.txt.flow_of_events.0,Citizen presses the Edit Practice button ID Card Change of Residence if the practice has not been initialized
EA29.txt,EA29.txt.flow_of_events.1,The system displays a form for editing the practice
EA29.txt,EA29.txt.flow_of_events.2,The citizen enters the data
EA29.txt,EA29.txt.flow_of_events.3,The system saves the changes made
EA23.txt,EA23.txt.name,Registration Citizen
EA23.txt,EA23.txt.actor,Started by Citizen
EA23.txt,EA23.txt.precondition,The citizen has accessed the system
EA23.txt,EA23.txt.postcondition,The system registers the citizen OR In case the citizen enters incorrect data the system calls the case use case Data Errati OR In the case where the service is not available the use case Service Not Available is called
EA23.txt,EA23.txt.quality_requirement,The name string corresponding to the name of the ID card holder is well formed contains characters az AZ ' and is less than characters long and is not empty The string of the last name corresponding to the first name of the ID card holder is well-formed contains characters az AZ ' and has length less than characters and is not empty The string of the Tax Code corresponding to the actual tax code of the holder is in accordance with regulations and has length of characters The Identity Card string is present in the system consists of X Xnnnnnnn X letter n number and has length of characters The email string consists of x xx and has a length of less than characters and is not empty The username string is not already in the system is well formed contains characters az AZ - and has length less than characters and is not empty The password string is well formed contains characters az AZ - and has a length between and characters
EA23.txt,EA23.txt.flow_of_events.0,Citizen accesses the registration form
EA23.txt,EA23.txt.flow_of_events.1,The system displays the form for registration
EA23.txt,EA23.txt.flow_of_events.2,The citizen enters hisher data and presses the confirmation button
EA23.txt,EA23.txt.flow_of_events.3,The system verifies the correctness of the data saves them and sends an e-mail of successful registration to the citizen
EA137.txt,EA137.txt.name,Consultation Help On- Line
EA137.txt,EA137.txt.actor,Started by Citizen
EA137.txt,EA137.txt.precondition,The citizen has logged into the system
EA137.txt,EA137.txt.postcondition,The citizen has accessed information related to a particular functionality
EA137.txt,EA137.txt.quality_requirement,Not provided
EA137.txt,EA137.txt.flow_of_events.0,The Citizen enters the online help section
EA137.txt,EA137.txt.flow_of_events.1,The system presents a screen containing the list of features
EA137.txt,EA137.txt.flow_of_events.2,The Citizen accesses the help information by clicking on the link related to the functionality they wish to receive
EA137.txt,EA137.txt.flow_of_events.3,The system presents the help information explaining the methods and actions to be performed for the specific functionality
EA74.txt,EA74.txt.name,Information Events In The Territory
EA74.txt,EA74.txt.actor,Started by Citizen
EA74.txt,EA74.txt.precondition,The citizen has logged into the system
EA74.txt,EA74.txt.postcondition,The citizen has viewed the event information OR In case the citizen wants to book the event will be referred to the event site
EA74.txt,EA74.txt.quality_requirement,Not provided
EA74.txt,EA74.txt.flow_of_events.0,The Citizen requests to view the list of events
EA74.txt,EA74.txt.flow_of_events.1,The system allows to view the list of events
EA74.txt,EA74.txt.flow_of_events.2,The Citizen chooses the event
EA74.txt,EA74.txt.flow_of_events.3,The system returns information regarding the chosen event by displaying data such as - - - the location date and time of the event site managing the event Pro-loco
EA45.txt,EA45.txt.name,Welcome Night
EA45.txt,EA45.txt.actor,Initiated by User Communicates with Social Services Office
EA45.txt,EA45.txt.precondition,The user has successfully logged in and selected the Social Assistance feature
EA45.txt,EA45.txt.postcondition,The system has encountered an error in filling out the form so it calls the use case Data Errati OR The user returns to the previous screen OR The system encountered an unanticipated error so it calls the use case Service Not Available
EA45.txt,EA45.txt.quality_requirement,Unanticipated
EA45.txt,EA45.txt.flow_of_events.0,User selects Social Work feature by selecting Night Reception Request ''
EA45.txt,EA45.txt.flow_of_events.1,The system displays the form for entering applicant and recipient data
EA45.txt,EA45.txt.flow_of_events.2,The user enters hisher own data and if necessary enters the data of a third person specifying the relationship with that person
EA45.txt,EA45.txt.flow_of_events.3,He also specifies an alternative home or address and a possible date of appointment with social workers
EA45.txt,EA45.txt.flow_of_events.4,He then submits the form
EA45.txt,EA45.txt.flow_of_events.5,The system picks up the master data of the requesting citizen and the receiving citizen if different from the requestor and data regarding the receiving Citizen 's household
EA45.txt,EA45.txt.flow_of_events.6,The request is sent to the Social Services office and the user is notified of the submission
EA59.txt,EA59.txt.name,Unsubscribe News Informagiovani
EA59.txt,EA59.txt.actor,Started by Citizen
EA59.txt,EA59.txt.precondition,This case requires that the citizen has gone through the authentication procedure
EA59.txt,EA59.txt.postcondition,The system has executed the citizen 's request OR If an error occurs in the process of deleting from the news service the system calls the use case Service Not Available
EA59.txt,EA59.txt.quality_requirement,Not Available
EA59.txt,EA59.txt.flow_of_events.0,Citizen requests unsubscription from advertisement service related to informagiovani news
EA59.txt,EA59.txt.flow_of_events.1,The system displays a form to confirm the request
EA59.txt,EA59.txt.flow_of_events.2,The citizen confirms the unsubscribe operation
EA59.txt,EA59.txt.flow_of_events.3,The system deletes the citizen from the advertisement service
EA106.txt,EA106.txt.name,Hydro-pluviometric monitoring
EA106.txt,EA106.txt.actor,Started by Citizen
EA106.txt,EA106.txt.precondition,The Citizen is authenticated in the municipal system OR The Citizen has accessed the municipal system
EA106.txt,EA106.txt.postcondition,The Citizen is satisfied with the information received from the form heshe was offered OR The Citizen is unable to view the page heshe requested and the use case Service Not Available that handles technical failure cases is extended
EA106.txt,EA106.txt.quality_requirement,System response time is in the hundredths of a second range if it correctly displays the card The response time increases and falls within the terms of seconds from a minimum of to a maximum of
EA106.txt,EA106.txt.flow_of_events.0,The Citizen accesses this screen as he wants to satisfy his curiosity in knowing the situation monitored by the Civil Defense of municipal waters
EA106.txt,EA106.txt.flow_of_events.1,The system responds with a screen where heshe can view information about how the municipal water is being monitored the bacteriological situation and an update of the latest analysis performed on the samples taken
EA62.txt,EA62.txt.name,Elimination Reservation Interview
EA62.txt,EA62.txt.actor,Started by Citizen
EA62.txt,EA62.txt.precondition,This extends the View Preservation Consultor io use case by considering the case where the citizen wants to delete the chosen reservation
EA62.txt,EA62.txt.postcondition,The system has made the cancellation of the reservation
EA62.txt,EA62.txt.quality_requirement,Not provided
EA62.txt,EA62.txt.flow_of_events.0,Citizen requests cancellation of interview reservation in the counseling center
EA62.txt,EA62.txt.flow_of_events.1,The system displays a form to confirm the request
EA62.txt,EA62.txt.flow_of_events.2,The citizen confirms the deletion of the reservation
EA62.txt,EA62.txt.flow_of_events.3,Thesystemeliminatesbooking
EA101.txt,EA101.txt.name,Committee
EA101.txt,EA101.txt.actor,Started by Citizen
EA101.txt,EA101.txt.precondition,The Citizen is authenticated within the municipal system OR The Citizen has accessed the municipal system
EA101.txt,EA101.txt.postcondition,The Citizen becomes aware of the components of the municipal body OR If unable to view the page the use case is extended Service Not Available which handles technical failure cases
EA101.txt,EA101.txt.quality_requirement,The response time to the Citizen 's curiosity is in the hundredths of a second range if the screen describing the use case Committee is displayed correctly If the screen can not be provided the system will respond in times ranging in the range of - seconds
EA101.txt,EA101.txt.flow_of_events.0,The Citizen accesses this service in order to take note of the hierarchical composition of the Civil Defense
EA101.txt,EA101.txt.flow_of_events.1,The system responds to the curiosity of the Citizen with a screen where there is an organizational chart of the components of the Municipal Civil Defense in accordance with the other governmental institutions in the area according to the law of the Municipal Council approved by all
EA122.txt,EA122.txt.name,IPPA
EA122.txt,EA122.txt.actor,Initiated by Citizen
EA122.txt,EA122.txt.precondition,The Citizen has logged in The Citizen has made the request for the specific service The request for the service has been accepted
EA122.txt,EA122.txt.postcondition,Payment has been made OR In the case where there is insufficient funds to cover the payment or an error occurs in the transaction the System calls the case use case Payment Not Received OR In the case where there are general errors the System calls the use case Service Not Available
EA122.txt,EA122.txt.quality_requirement,Not Provided
EA122.txt,EA122.txt.flow_of_events.0,The Citizen clicks on the button to access the Online Tax Payment area
EA122.txt,EA122.txt.flow_of_events.1,The System displays the list of taxes that can be paid online
EA122.txt,EA122.txt.flow_of_events.2,The Citizen selects the section on Advertising and Public Display Tax and its payment and enters the file code
EA122.txt,EA122.txt.flow_of_events.3,The System redirects the Citizen to the necessary section showing the form of the relevant tax and the relevant amount to be paid
EA122.txt,EA122.txt.flow_of_events.4,The Citizen confirms that the information is correct selects the preferred payment method and initiates the transaction
EA122.txt,EA122.txt.flow_of_events.5,The System performs the transaction and displays a successful payment message
EA22.txt,EA22.txt.name,Registration Citizen
EA22.txt,EA22.txt.actor,Started by Citizen
EA22.txt,EA22.txt.precondition,The citizen has accessed the system
EA22.txt,EA22.txt.postcondition,The system registers the citizen OR In case the citizen enters incorrect data the system calls the case use case Data Errati OR In the case where the service is not available the use case Service Not Available is called
EA22.txt,EA22.txt.quality_requirement,The name string corresponding to the name of the ID card holder is well formed contains characters az AZ ' and is less than characters long and is not empty The string of the last name corresponding to the first name of the ID card holder is well-formed contains characters az AZ ' and has length less than characters and is not empty The string of the Tax Code corresponding to the actual tax code of the holder is in accordance with regulations and has length of characters The Identity Card string is present in the system consists of X Xnnnnnnn X letter n number and has length of characters The email string consists of x xx and has a length of less than characters and is not empty The username string is not already in the system is well formed contains characters az AZ - and has length less than characters and is not empty The password string is well formed contains characters az AZ - and has a length between and characters
EA22.txt,EA22.txt.flow_of_events.0,Citizen accesses the registration form
EA22.txt,EA22.txt.flow_of_events.1,The system displays the form for registration
EA22.txt,EA22.txt.flow_of_events.2,The citizen enters hisher data and presses the confirmation button
EA22.txt,EA22.txt.flow_of_events.3,The system verifies the correctness of the data saves them and sends an e-mail of successful registration to the citizen
EA126.txt,EA126.txt.name,Payment Unsuccessful
EA126.txt,EA126.txt.actor,Started by Citizen
EA126.txt,EA126.txt.precondition,This use case extends ICI IRPEF TIA TOSAP IPPA and Payment Multa and is invoked when errors occur due to the payment method
EA126.txt,EA126.txt.postcondition,s The System notifies the error and displays the form again for completion
EA126.txt,EA126.txt.quality_requirement,Not provided
EA126.txt,EA126.txt.flow_of_events.0,The Citizen clicks on the button to access the Online Payment area for taxes or fines
EA126.txt,EA126.txt.flow_of_events.1,The System displays the list of feesfines that can be paid online
EA126.txt,EA126.txt.flow_of_events.2,The Citizen selects the taxfine of interest
EA126.txt,EA126.txt.flow_of_events.3,The System redirects the Citizen to the necessary section showing the form to the Citizen
EA126.txt,EA126.txt.flow_of_events.4,The Citizen initiates the transaction
EA126.txt,EA126.txt.flow_of_events.5,The System does not allow the transaction because there were problems with the selected payment method
EA17.txt,EA17.txt.name,Edit Password Citizen
EA17.txt,EA17.txt.actor,Started by citizen
EA17.txt,EA17.txt.precondition,The citizen has authenticated into the system
EA17.txt,EA17.txt.postcondition,The password is changed OR In case the citizen enters a password of less than characters or the old password is incorrect the system calls the use case Data Errati OR In the case where the service is not available the use case Service Not Available is called
EA17.txt,EA17.txt.quality_requirement,The password string consists of az AZ- and is between and characters long The string is not consistent with the password entered
EA17.txt,EA17.txt.flow_of_events.0,Citizen wants to change password and presses the change password button
EA17.txt,EA17.txt.flow_of_events.1,The system displays the form for entering the old password and the new password
EA17.txt,EA17.txt.flow_of_events.2,The citizen enters the old password the new password and presses the confirm button
EA17.txt,EA17.txt.flow_of_events.3,The system notifies that the password has been changed
EA134.txt,EA134.txt.name,TIA
EA134.txt,EA134.txt.actor,Initiated by Citizen
EA134.txt,EA134.txt.precondition,The Citizen has authenticated in the system
EA134.txt,EA134.txt.postcondition,The payment has been made OR In the case where there is insufficient funds to cover the payment or an error occurs in the transaction the System calls the case of use Payment Not Successful OR In the event that other general problems arise the System calls the case of use case Service Not Available
EA134.txt,EA134.txt.quality_requirement,None
EA134.txt,EA134.txt.flow_of_events.0,The Citizen clicks on the button to access the Online Tax Payment area
EA134.txt,EA134.txt.flow_of_events.1,The System displays the list of fees that can be paid online
EA134.txt,EA134.txt.flow_of_events.2,The Citizen selects the section dedicated to the Environmental Hygiene Fee and its payment
EA134.txt,EA134.txt.flow_of_events.3,The System redirects the Citizen to the necessary section showing the form of the relevant fee and the relevant amount to be paid
EA134.txt,EA134.txt.flow_of_events.4,The Citizen confirms the correctness of the information selects the preferred payment method and initiates the transaction
EA134.txt,EA134.txt.flow_of_events.5,The System performs the transaction and displays a successful payment message
EA2.txt,EA2.txt.name,Authentication Citizen
EA2.txt,EA2.txt.actor,Started by Citizen
EA2.txt,EA2.txt.precondition,The citizen has been granted access in the system
EA2.txt,EA2.txt.postcondition,The citizen has successfully logged in OR In the case where the citizen enters incorrect login andor password the system calls the use case Data Errati OR In case the service is not available the use case Service Not Available is called
EA2.txt,EA2.txt.quality_requirement,The username string is present in the system is well-formed contains characters az AZ - edlength less than characters and is not empty The password string is present in the system is well formed contains characters az AZ - and has a length between and characters
EA2.txt,EA2.txt.flow_of_events.0,Citizen logs in to the authentication session
EA2.txt,EA2.txt.flow_of_events.1,The system displays the login form for data entry username and password
EA2.txt,EA2.txt.flow_of_events.2,The citizen enters the data and submits the authentication request
EA2.txt,EA2.txt.flow_of_events.3,The system verifies the accuracy of the data and allows the citizen to log in
EA69.txt,EA69.txt.name,Reservation Interview
EA69.txt,EA69.txt.actor,Started by Citizen
EA69.txt,EA69.txt.precondition,This use case extends Information Consulting Youth and intervenes when a citizen decides to make an interview reservation This case requires that the citizen has gone through the authentication process
EA69.txt,EA69.txt.postcondition,s The system has booked the applicant 's interview OR Should an error occur at the interview booking stage the system calls the use case Service Not Available OR Should the citizen decide to cancel the interview reservation the system calls the use case Reservation Interview Canceled
EA69.txt,EA69.txt.quality_requirement,Not Available
EA69.txt,EA69.txt.flow_of_events.0,Citizen requests an interview in the preselected counseling center
EA69.txt,EA69.txt.flow_of_events.1,The system displays a form for submitting the request
EA69.txt,EA69.txt.flow_of_events.2,The citizen enters the interview request data into a form
EA69.txt,EA69.txt.flow_of_events.3,The system receives the form verifies the reservation data and submits the request
EA69.txt,EA69.txt.flow_of_events.4,Citizen requests prints out receipt of interview booking
EA69.txt,EA69.txt.flow_of_events.5,Thesystemprintsthebooking
EA28.txt,EA28.txt.name,Clear Practice
EA28.txt,EA28.txt.actor,Started by citizen
EA28.txt,EA28.txt.precondition,The citizen has authenticated into the system This use case extends View Practice and occurs when the citizen wants to delete the practice
EA28.txt,EA28.txt.postcondition,The citizen does not confirm the transaction OR The system deletes the practice OR In the case where the service is not available the use case is invoked of use Service Not Available
EA28.txt,EA28.txt.quality_requirement,Not Provided
EA28.txt,EA28.txt.flow_of_events.0,Citizen presses the cancel file button ID Card Change of Residence if the file has not been initialized
EA28.txt,EA28.txt.flow_of_events.1,The system asks the citizen for confirmation
EA28.txt,EA28.txt.flow_of_events.2,The citizen confirms the operation
EA28.txt,EA28.txt.flow_of_events.3,The system deletes the practice
EA132.txt,EA132.txt.name,Request TOSAP Accessed
EA132.txt,EA132.txt.actor,Started by Employee
EA132.txt,EA132.txt.precondition,The Clerk has authenticated in the system Request TOSAP Accessed includes the Request TOSAP use case
EA132.txt,EA132.txt.postcondition,The system notifies the citizen of the outcome
EA132.txt,EA132.txt.quality_requirement,Not provided
EA132.txt,EA132.txt.flow_of_events.0,The Employee displays the notification received
EA132.txt,EA132.txt.flow_of_events.1,The System displays to the Clerk the request made by the citizen
EA132.txt,EA132.txt.flow_of_events.2,The Clerk certifies the validity of the request by checking the accuracy of the data and enables the bureaucratic procedure for requesting the service
EA132.txt,EA132.txt.flow_of_events.3,The System sends a confirmation e-mail to the citizen who requested the service
EA108.txt,EA108.txt.name,Useful Numbers
EA108.txt,EA108.txt.actor,Started by Citizen
EA108.txt,EA108.txt.precondition,The Citizen is authenticated in the municipal system OR The Citizen has accessed the municipal system
EA108.txt,EA108.txt.postcondition,The Citizen is satisfied with the service provided to himher and views the screen of useful numbers and advice provided to himher OR In case the system fails to display the information sheet about numbers to call in case of emergency the use case Service Not Available which handles cases of technical failure is extended
EA108.txt,EA108.txt.quality_requirement,The system responds to the service requested by the Citizen in a few hundredths of a second if the description of useful numbers is displayed correctly If this however is not the case the system handles the exception in the range of - seconds to let the user know that there is some problem with the service request
EA108.txt,EA108.txt.flow_of_events.0,The Citizen accesses this page to take advantage of phone numbers to contact in case of danger of any kind
EA108.txt,EA108.txt.flow_of_events.1,The system responds by allowing the display of a descriptive card with the telephone numbers of the agencies concerned with the safety of the Citizen himself
EA108.txt,EA108.txt.flow_of_events.2,The Citizen by accessing this screen can in addition view advice and standard procedures divided into categories about the correct communication between him and the Call Center contact person of a given municipal body
EA108.txt,EA108.txt.flow_of_events.3,The system shall respond with an emergency support screen corresponding to the service the Citizen decides to contact
EA19.txt,EA19.txt.name,Recover Password Citizen
EA19.txt,EA19.txt.actor,Started by Citizen
EA19.txt,EA19.txt.precondition,The citizen has authenticated in the system
EA19.txt,EA19.txt.postcondition,The system has sent the password OR In the case where the administrator enters a matriculation number that is not in the system the system calls the use case Data Errati OR In the case where the service is not available the use case Service Not Available is called
EA19.txt,EA19.txt.quality_requirement,The username string present in the system and associated with the ID card holder is well formed contains characters az AZ - and is less than characters long and is not empty Identity Card string is present in the system is well formed X Xnnnnnnn X letter n number and has a length equal to characters
EA19.txt,EA19.txt.flow_of_events.0,Citizen has forgotten password and presses on the Recover Password button
EA19.txt,EA19.txt.flow_of_events.1,The system displays the password recovery screen that requires entering the user name and ID card code
EA19.txt,EA19.txt.flow_of_events.2,The citizen enters hisher data and presses the confirmation button
EA19.txt,EA19.txt.flow_of_events.3,The system verifies the correctness of the data and sends the password to the citizen 's email address
EA35.txt,EA35.txt.name,Request To Wedding
EA35.txt,EA35.txt.actor,Started by Citizen continued by Employee
EA35.txt,EA35.txt.precondition,The Citizen has authenticated in the system
EA35.txt,EA35.txt.postcondition,The System creates the document to be delivered to the appropriate office OR In the case where the service is not available the use case Service Not Available is invoked
EA35.txt,EA35.txt.quality_requirement,Not Available
EA35.txt,EA35.txt.flow_of_events.0,Citizen presses on the Marriage Request button
EA35.txt,EA35.txt.flow_of_events.1,The system shows the citizen the form to fill out
EA35.txt,EA35.txt.flow_of_events.2,The citizen enters all hisher data the data of the partner and presses the confirmation button
EA35.txt,EA35.txt.flow_of_events.3,The system automatically creates the form to be submitted with self-certification and family status of the applicant citizen and sends the form to the clerk
EA35.txt,EA35.txt.flow_of_events.4,The clerk receives the notification and publishes the marriage application
EA52.txt,EA52.txt.name,Funds Victims Usura
EA52.txt,EA52.txt.actor,Started by User
EA52.txt,EA52.txt.precondition,The user has accessed the system and selected the Social Assistance feature
EA52.txt,EA52.txt.postcondition,The user viewed the page OR The system encountered an unanticipated error so calls the use case Service Not Available Unanticipated Quality Requirements
EA52.txt,EA52.txt.flow_of_events.0,User selects the feature Application for Solidarity Fund Allocation for Victims of Usury and Extortion ''
EA52.txt,EA52.txt.flow_of_events.1,The system displays the information and related forms to be downloaded and sent to the Prefecture offering in addition the possibility to print it out
EA18.txt,EA18.txt.name,Edit Password Employee
EA18.txt,EA18.txt.actor,Started by employee
EA18.txt,EA18.txt.precondition,The 'employee has authenticated into the system
EA18.txt,EA18.txt.postcondition,The password is changed OR In the case where the employee enters a password of less than characters or the old password is incorrect the system calls the use case Data Errati OR In case the service is not available the use case Service Not Available is called
EA18.txt,EA18.txt.quality_requirement,Not expected
EA18.txt,EA18.txt.flow_of_events.0,The employee wants to change the password and presses the change password button
EA18.txt,EA18.txt.flow_of_events.1,The system displays the form for entering the old password and the new one
EA18.txt,EA18.txt.flow_of_events.2,The employee enters the old password the new password and presses the confirm button
EA18.txt,EA18.txt.flow_of_events.3,The system notifies that the password has been changed
EA5.txt,EA5.txt.name,Deletion Employee
EA5.txt,EA5.txt.actor,Started by administrator
EA5.txt,EA5.txt.precondition,The administrator has authenticated into the system This use case includes Search Employee and occurs when the administrator wants to delete an employee
EA5.txt,EA5.txt.postcondition,The administrator does not confirm the operation OR The system deletes the employee OR In the case where the service is not available the use case is invoked use case Service Not Available is invoked
EA5.txt,EA5.txt.quality_requirement,The freshman string is present in the system consists of numeric characters only and is characters long The name string must be present in the system and associated with the last name can contain characters az AZ ' and must have a maximum length of characters The string last name must be present in the system and associated with the first name may contain characters az AZ ' and must have a maximum length of characters
EA5.txt,EA5.txt.flow_of_events.0,The administrator presses the delete-employee button
EA5.txt,EA5.txt.flow_of_events.1,The system asks the administrator for confirmation
EA5.txt,EA5.txt.flow_of_events.2,The administrator confirms the operation
EA5.txt,EA5.txt.flow_of_events.3,The system deletes the employee
EA79.txt,EA79.txt.name,View Information
EA79.txt,EA79.txt.actor,Started by Citizen
EA79.txt,EA79.txt.precondition,This case requires that the citizen has logged into the system
EA79.txt,EA79.txt.postcondition,The Citizen has viewed the information OR In case the system is not available it invokes the use case Service Not Available
EA79.txt,EA79.txt.quality_requirement,Not Available
EA79.txt,EA79.txt.flow_of_events.0,The Citizen requests to view the information in the area
EA79.txt,EA79.txt.flow_of_events.1,The system returns information regarding the territory by displaying data such as - libraries - events - museums - promotions present in the territory
EA80.txt,EA80.txt.name,Communications
EA80.txt,EA80.txt.actor,Initiated by citizen communicates with employee
EA80.txt,EA80.txt.precondition,The citizen has authenticated in the system
EA80.txt,EA80.txt.postcondition,The system displays the form for printing The system sends a message notifying the relevant clerk of the request OR in the case of incorrect data entry the system invokes the use case Dati Errati OR in the case of technical failures the system invokes the use case Service Not Available
EA80.txt,EA80.txt.quality_requirement,Not Available
EA80.txt,EA80.txt.flow_of_events.0,Citizen accesses the communications area using the appropriate link
EA80.txt,EA80.txt.flow_of_events.1,The system displays the form for entering the data required for the communication eg
EA80.txt,EA80.txt.flow_of_events.2,communication of start of work DIA
EA80.txt,EA80.txt.flow_of_events.3,communication of end of work
EA80.txt,EA80.txt.flow_of_events.4,The citizen enters the required data
EA80.txt,EA80.txt.flow_of_events.5,The system verifies the correctness and completeness of the data then displays a summary screen or activates the Dati Errati use case
EA80.txt,EA80.txt.flow_of_events.6,The citizen confirms the operation
EA80.txt,EA80.txt.flow_of_events.7,The system displays the form for printing
EA80.txt,EA80.txt.flow_of_events.8,The system sends a message notifying the relevant clerk of the request
EA80.txt,EA80.txt.flow_of_events.9,The citizen makes the printout to be delivered to the municipal office with a revenue stamp
EA92.txt,EA92.txt.name,Vision Circulars
EA92.txt,EA92.txt.actor,Started by citizen
EA92.txt,EA92.txt.precondition,The citizen has accessed the system
EA92.txt,EA92.txt.postcondition,The system displays the circular OR in the case of technical failures the system recalls the use case Service Not Available
EA92.txt,EA92.txt.quality_requirement,Not available
EA92.txt,EA92.txt.flow_of_events.0,Citizen accesses the circulars area using the appropriate link
EA92.txt,EA92.txt.flow_of_events.1,The system displays the numbered list of circulars The citizen chooses the circular by means of link
EA92.txt,EA92.txt.flow_of_events.2,The system displays the circular chosen
EA60.txt,EA60.txt.name,Cancellation Card Youth
EA60.txt,EA60.txt.actor,Started by Citizen
EA60.txt,EA60.txt.precondition,This case requires that the citizen has gone through the authentication procedure and has a Card Giovani
EA60.txt,EA60.txt.postcondition,The system has performed the deletion of the card In case the citizen has entered the number of a card that does not exist or is not owned by the citizen the system calls the use case Dati Errati In case there is a failure in the request the system calls the use case Service Not Available
EA60.txt,EA60.txt.quality_requirement,Not Provided
EA60.txt,EA60.txt.flow_of_events.0,Citizen requests cancellation of Card Giovani
EA60.txt,EA60.txt.flow_of_events.1,The system displays a form for entering the Card number
EA60.txt,EA60.txt.flow_of_events.2,The citizen enters the number
EA60.txt,EA60.txt.flow_of_events.3,The system verifies the existence of the card and the citizen 's membership
EA60.txt,EA60.txt.flow_of_events.4,The system displays a form for confirmation of the request
EA60.txt,EA60.txt.flow_of_events.5,The citizen confirms the deletion of the card
EA60.txt,EA60.txt.flow_of_events.6,The system deletes the youth card from the repository
EA76.txt,EA76.txt.name,Information Promotion Territorial
EA76.txt,EA76.txt.actor,Started by Citizen
EA76.txt,EA76.txt.precondition,The citizen has logged into the system
EA76.txt,EA76.txt.postcondition,The citizen has viewed the information about the territorial promotion OR In case the citizen wants to view a territorial promotion heshe will be referred to the website of the tourist board
